document_digital_id,dates_document_date,document_summary,document_type_document,location_1,location_2,location_3,location_4,location_5,document_if_published_publication_details,document_if_published_volume_reference_noDoc,document_language_code,geographic_nouns_geo_nouns_mentioned_item1,geographic_nouns_geo_nouns_mentioned_item2,geographic_nouns_geo_nouns_mentioned_item3,geographic_nouns_geo_nouns_mentioned_item4,geographic_nouns_geo_nouns_mentioned_item5,geographic_nouns_geo_nouns_mentioned_item6,geographic_nouns_geo_nouns_mentioned_item7,geographic_nouns_geo_nouns_mentioned_item8,geographic_nouns_geo_nouns_mentioned_item9,geographic_nouns_geo_nouns_mentioned_item10,geographic_nouns_geo_nouns_mentioned_item11,geographic_nouns_geo_nouns_mentioned_item12,geographic_nouns_geo_nouns_mentioned_item13,geographic_nouns_geo_nouns_mentioned_item14,geographic_nouns_geo_nouns_mentioned_item15,geographic_nouns_geo_nouns_mentioned_item16,geographic_nouns_geo_nouns_mentioned_item17,geographic_nouns_geo_nouns_mentioned_item18,geographic_nouns_geo_nouns_mentioned_item19,geographic_nouns_geo_nouns_mentioned_item20,geographic_nouns_geo_nouns_mentioned_item21,geographic_nouns_geo_nouns_mentioned_item22,geographic_nouns_geo_nouns_mentioned_item23,geographic_nouns_geo_nouns_mentioned_item24,geographic_nouns_geo_nouns_mentioned_item25,geographic_nouns_geo_nouns_mentioned_item26,geographic_nouns_geo_nouns_mentioned_item27,geographic_nouns_geo_nouns_mentioned_item28,geographic_nouns_geo_nouns_mentioned_item29,geographic_nouns_geo_nouns_mentioned_item30,geographic_nouns_geo_nouns_mentioned_item31,geographic_nouns_geo_nouns_mentioned_item32,geographic_nouns_geo_nouns_mentioned_item33,geographic_nouns_geo_nouns_mentioned_item34,geographic_nouns_geo_nouns_mentioned_item35,geographic_nouns_geo_nouns_mentioned_item36,geographic_nouns_geo_nouns_mentioned_item37,geographic_nouns_geo_nouns_mentioned_item38,geographic_nouns_geo_nouns_mentioned_item39,geographic_nouns_geo_nouns_mentioned_item40,organizations_author_organization,organizations_other_organizations_mentioned_item1,organizations_other_organizations_mentioned_item2,organizations_other_organizations_mentioned_item3,organizations_other_organizations_mentioned_item4,organizations_other_organizations_mentioned_item5,organizations_other_organizations_mentioned_item6,organizations_other_organizations_mentioned_item7,organizations_other_organizations_mentioned_item8,organizations_other_organizations_mentioned_item9,organizations_other_organizations_mentioned_item10,organizations_other_organizations_mentioned_item11,organizations_other_organizations_mentioned_item12,organizations_other_organizations_mentioned_item13,organizations_other_organizations_mentioned_item14,organizations_other_organizations_mentioned_item15,organizations_other_organizations_mentioned_item16,organizations_other_organizations_mentioned_item17,organizations_other_organizations_mentioned_item18,organizations_other_organizations_mentioned_item19,organizations_other_organizations_mentioned_item20,organizations_other_organizations_mentioned_item21,organizations_other_organizations_mentioned_item22,organizations_other_organizations_mentioned_item23,organizations_other_organizations_mentioned_item24,organizations_other_organizations_mentioned_item25,organizations_other_organizations_mentioned_item26,organizations_other_organizations_mentioned_item27,organizations_other_organizations_mentioned_item28,organizations_other_organizations_mentioned_item29,organizations_other_organizations_mentioned_item30,organizations_other_organizations_mentioned_item31,organizations_other_organizations_mentioned_item32,organizations_other_organizations_mentioned_item33,organizations_other_organizations_mentioned_item34,organizations_other_organizations_mentioned_item35,organizations_other_organizations_mentioned_item36,organizations_other_organizations_mentioned_item37,organizations_other_organizations_mentioned_item38,organizations_other_organizations_mentioned_item39,organizations_other_organizations_mentioned_item40,organizations_recipient_organization,persons_author_person,persons_other_persons_mentioned_item1,persons_other_persons_mentioned_item2,persons_other_persons_mentioned_item3,persons_other_persons_mentioned_item4,persons_other_persons_mentioned_item5,persons_other_persons_mentioned_item6,persons_other_persons_mentioned_item7,persons_other_persons_mentioned_item8,persons_other_persons_mentioned_item9,persons_other_persons_mentioned_item10,persons_other_persons_mentioned_item11,persons_other_persons_mentioned_item12,persons_other_persons_mentioned_item13,persons_other_persons_mentioned_item14,persons_other_persons_mentioned_item15,persons_other_persons_mentioned_item16,persons_other_persons_mentioned_item17,persons_other_persons_mentioned_item18,persons_other_persons_mentioned_item19,persons_other_persons_mentioned_item20,persons_other_persons_mentioned_item21,persons_other_persons_mentioned_item22,persons_other_persons_mentioned_item23,persons_other_persons_mentioned_item24,persons_other_persons_mentioned_item25,persons_other_persons_mentioned_item26,persons_other_persons_mentioned_item27,persons_other_persons_mentioned_item28,persons_other_persons_mentioned_item29,persons_other_persons_mentioned_item30,persons_other_persons_mentioned_item31,persons_other_persons_mentioned_item32,persons_other_persons_mentioned_item33,persons_other_persons_mentioned_item34,persons_other_persons_mentioned_item35,persons_other_persons_mentioned_item36,persons_other_persons_mentioned_item37,persons_other_persons_mentioned_item38,persons_other_persons_mentioned_item39,persons_other_persons_mentioned_item40,persons_recipient_person,persons_signatory_person,tags_document_tags_item1,tags_document_tags_item2,tags_document_tags_item3,tags_document_tags_item4,tags_document_tags_item5,tags_document_tags_item6,tags_document_tags_item7,tags_document_tags_item8,tags_document_tags_item9,tags_document_tags_item10,tags_document_tags_item11,tags_document_tags_item12
10138,2.12.1961,Ratifikationsaustausch: 19.12.1963,Treaty (Acc),CH-BAR#null, CH-BAR#null, CH-BAR#null, CH-BAR#null,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunesia (Economy),Tunesia (General),Economic relations,Financial relations,,,,,,,,
10139,29.6.1961,Ratifikationsaustausch: 13.09.1962,Treaty (Acc),CH-BAR#null, CH-BAR#null, CH-BAR#null,,,,,de,Germany,West Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Politics),Federal Republic of Germany (General),Swiss citizens from abroad,Attitudes in relation to persecutions,Washington Agreement (1946),,,,,,,
10140,28.7.1961,In-Kraft-Treten: 01.10.1961,Treaty (Acc),,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France (Economy),France (General),Economic relations,Transit and transport,Migration,,,,,,,
10141,21.4.1961,,Treaty (Acc),,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN (Specialized Agencies),Multilateral relations,Trade relations,,,,,,,,,
10142,30.8.1961,,Treaty (Acc),,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO – General,Multilateral relations,Migration,Human Rights,,,,,,,,
10143,19.12.1961,In-Kraft-Treten: 19.12.1961,Treaty (Acc),CH-BAR#K1#1000/1414#5036*,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America (USA) (Politics),United States of America (USA) (General),Security policy,,,,,,,,,
10144,27.9.1961,,Treaty (Acc),,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France (Politics),France (General),Migration,Transit and transport,,,,,,,,
10145,18.10.1961,Allgem. In-Kraft-Treten: 26.02.1965,Treaty (Acc),,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council of Europe,Multilateral relations,Human Rights,Economic relations,,,,,,,,
10146,30.11.1961,Vertragstyp: Internationaler Rechtstext bilateral,Treaty (Acc),,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andorra (General),,,,,,,,,,,
10147,7.7.1952,Abschiedsbesuch des schweizerischen Gesandten R. Hohl beim tschechoslowakischen Aussenminister W. Siroky.,Political report (RP),CH-BAR#E2300#1000/716#840*,,,,,,,de,Czechoslovakia,Egypt,France,German Realm,Germany,Iran,Osten,Russia,The West,United Kingdom,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Prague,Kominform,Komintern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,"Hohl, Reinhard (1893–1975)","Engels, Friedrich (1820–1895)","Marx, Karl (1818–1883)","Sedivy, Josef (1919–1999)","Široký, Vilém (1902–1971)","Stalin, Joseph Vissarionovich (1878–1953)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Hohl, Reinhard (1893–1975)",Czechoslovakia (General),Czechoslovakia (Politics),Neutrality policy,,,,,,,,,
10148,25.11.1952,"Beim Slansky Schauprozess in der Tschechoslowakei wird der Schweiz eine wichtige Rolle zugeordnet. Zahlreiche Fäden des von den Angeklagten gesponnenen ""Verräternetzes"" sollen in der Schweiz zusammenlaufen und viele Transaktionen sollen über die Schweiz abgeschlossen worden sein.",,CH-BAR#E2001E#1969/121#6252*,,,,,,,de,Prague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Prague,Ceteka-Home Service,Czechoslovakia/Ministry of External Affairs,FDEA/Federal Office of Foreign Economic Affairs,FDJP/Office of the Attorney General of Switzerland,Inpress,L'Humanité,Rudé Pravó,Sulzer,Swiss Labour Party,Tschechoslowakei/Staat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/State Secretariat/Directorate of Political Affairs,"Thalmann, Ernesto (1914–1993)","Slansky, Rudolf","Troendle, Max (1905–2004)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)","Thalmann, Ernesto (1914–1993)",Czechoslovakia (Politics),Czechoslovakia (General),,,,,,,,,,
10149,16.5.1953,"Le Chargé d'Affaires a.i. de Tchécoslovaquie à Berne, M. Svarc, est considéré comme persona non grata en Suisse.",,CH-BAR#E2200.190-04#1968/14#511*,,,,,,,fr,Basle,Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Czechoslovakia/Ministry of External Affairs,Federal Supreme Court of Switzerland,Swiss Embassy in Prague,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Czechoslovakia/Ministry of External Affairs,,"Arnold, Emil (1897–1974)","Oser, Charles (1902–1994)","Svarc, Josef",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Czechoslovakia (Politics),Czechoslovakia (General),,,,,,,,,,
10150,20.5.1953,"Übergabe der Note betreffend die Abberufung des tschechoslowakischen Geschäftsträgers in Bern, Herrn Svrac und Reaktion der tschechoslowakischen Regierung.",,CH-BAR#null, CH-BAR#E2200.190-04#1968/14#511*,,,,,,de,Czechoslovakia,France,Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Prague,Czechoslovakia/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,"Thalmann, Ernesto (1914–1993)","David, Václav (1910–1996)","Svarc, Josef","Vlcek, Jaroslav",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Thalmann, Ernesto (1914–1993)",Czechoslovakia (Politics),Czechoslovakia (General),Problems with foreign diplomatic personnel in Switzerland,,,,,,,,,
10152,26.8.1954,"La Suisse a conclu le Gentlemen's agreement pour ne pas apparaître comme profiteuse de guerre. Après la fin de la guerre en Corée et en Indochine et des mesures de rationnement et de contrôle des matières premières, les conditions du blocus ne se justifient plus. La Suisse s'en tiendra au courant normal bien qu'elle pourrait prendre des mesures de façon indépendante.",Report (R),CH-BAR#E2001E#1969/121#44*,,,,,19,124,de,China,Eastern Bloc states,United States of America (USA),Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/State Secretariat/Directorate of Political Affairs,Coordinating Committee for Multilateral Export Controls,Swiss Embassy in Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Economiesuisse,"Zehnder, Alfred (1900–1983)","Eisenhower, Dwight David (1890–1969)","Hotz, Jean (1890–1969)","Linder, Harold Francis (1900–1981)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Graffenried, Egbert von (1909–1981)","Zehnder, Alfred (1900–1983)",East-West-Trade (1945–1990),Korea (General),Neutrality policy,Indochina (Politics),China (Economy),Hotz-Linder-Agreement (1951),,,,,,
10153,31.1.1953,La politique de neutralité interdit à la Suisse de participer à une communauté politique ainsi qu'à la CECA. La Suisse prendra part à la coopération intergouvernementale dans les domaines de l'agriculture et de la santé.,Report (R),CH-BAR#E2001E#1969/121#6100*,,,,,19,43,de,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgien/Staat,Communauté européenne de la santé,European Coal and Steel Community,Frankreich/Staat,Germany/State,Italien/Staat,Luxemburg/Staat,National Council/Foreign Policy Committee,Netherlands/State,Organisation for Economic Co-operation and Development,UN/World Health Organization,USA/Staat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Masnata, Silvio (1915–2006)","Pflimlin, Pierre (1907–2000)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",,Europe's Organisations,European Coal and Steel Community (ECSC),Organisation for Economic Co-operation and Development (OEEC–OECD),UN (Specialized Agencies),Neutrality policy,,,,,,,
10154,2.3.1953,"Entretien des Conseillers fédéraux Rubattel et Petitpierre avec Spierenburg, membre de la Haute Autorité de la CECA: possibilité de coordination avec les Etats non-membres. Spierenburg se prononce contre l'accord Suetens-Hotz sur la clause de la nation la plus favorisée.",,CH-BAR#E2800#1990/106#100*,,,,,19,49,fr,Luxembourg,Mannheim,Rhine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium/Government,EGKS/Hohe Behörde,European Defence Community,France/Government,Germany/National Socialist Government,Italy/Government,Luxemburg/Regierung,Mannheimer Akte (1868),Netherlands/Government,OECE/Comité ad hoc pour la répartition de charbon,Organisation for Economic Co-operation and Development,Permanent Economic Delegation,Schweizerische Delegation mit der Europäischen Gemeinschaft für Kohle und Stahl (EGKS),Schweizerisches Konsulat in Luxemburg,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Balladore, Cesare","Bauer, Gérard (1907–2000)","Hauswirth, Hermann (1915–1989)","Hotz, Jean (1890–1969)","Monnet, Jean (1888–1979)","Rubattel, Rodolphe (1896–1961)","Spierenburg, Dirk Pieter (1909–2001)","Suetens, Max",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",European Coal and Steel Community (ECSC),Organisation for Economic Co-operation and Development (OEEC–OECD),,,,,,,,,,
10155,19.12.1952,Entrée en vigueur de la CECA et conséquences pour la Suisse.,Memo (No),CH-BAR#E2800#1967/60#35*,,,,,19,39,de,Belgium,Geneva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDEA/Federal Office of Foreign Economic Affairs,Belgien/Staat,Belgium/Government,EGKS/Hohe Behörde,European Coal and Steel Community,France/Government,Frankreich/Staat,General Agreement on Tariffs and Trade,Germany/Government,Germany/State,Italien/Staat,Italy/Government,Luxemburg/Regierung,Luxemburg/Staat,Netherlands/Government,Netherlands/State,Organisation for Economic Co-operation and Development,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Aebi, Peter (1904–1995)","Bauer, Gérard (1907–2000)","Graffenried, Egbert von (1909–1981)","Hauswirth, Hermann (1915–1989)","Homberger, Heinrich (1896–1985)","Schaffner, Hans (1908–2004)","Schaller, Alfred (1908–1985)","Suetens, Max","Weitnauer, Albert (1916–1984)","Zehnder, Alfred (1900–1983)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Hotz, Jean (1890–1969)",European Coal and Steel Community (ECSC),Organisation for Economic Co-operation and Development (OEEC–OECD),GATT,,,,,,,,,
10156,9.9.1952,Le Conseil fédéral demande à la mission technique militaire suisse aux USA de s'en tenir à la discrétion et d'éviter des déclarations publiques.,Telegram (T),CH-BAR#E2800#1967/59#905*,,,,,19,24,fr,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,National Council/Foreign Policy Committee,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Washington,,"Decroux, Jean (1903–1977)","Kobelt, Karl (1891–1968)","Wattenwyl, René von (1899–1984)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Security policy,United States of America (USA) (Economy),Military policy,Import of munition,,,,,,,,
10157,9.9.1952,"Discussion concernant l'achat de matériel militaire américain, entre autres.",Minutes of negotiations of the Federal Council (PVCF-D),CH-BAR#E1003#1970/343#3*,,,,,,,fr,Fontainebleau,Geneva,United States of America (USA),Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,FMD/General Staff,Oerlikon-Bührle Holding,Swissair,United Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oser, Charles (1902–1994)","Bracher, Hans (1903–1967)","Escher, Josef (1885–1954)","Feldmann, Markus (1897–1958)","Kobelt, Karl (1891–1968)","Montmollin, Louis de (1893–1974)","Patterson, Richard C. jr. (1886–1966)","Petitpierre, Max (1899–1994)","Ridgway, Matthew (1895–1993)","Rubattel, Rodolphe (1896–1961)","Weber, Max (1897–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Security policy,United States of America (USA) (Economy),United States of America (USA) (Politics),Import of munition,,,,,,,,
10158,1.10.1952,Die Schweiz hat zwei amerikanische Panzerwagenn für Versuche in der Schweiz bestellt.,,CH-BAR#E2800#1967/59#905*,,,,,,,de,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Department of Defence, Civil Protection and Sport",USA/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wattenwyl, René von (1899–1984)","Boissier, André (1904–1956)","Brémond, Ludovic de (1905–1954)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kobelt, Karl (1891–1968)","Wattenwyl, René von (1899–1984)",Security policy,Import of munition,United States of America (USA) (General),United States of America (USA) (Economy),,,,,,,,
10159,22.7.1952,"Dans le cadre de la Conférence de Toronto sur l'Extrême-Orient, les délégués de la Croix-Rouge des pays communistes prévoient d'attaquer le CICR à cause de son rôle dans le conflit de Corée. Position britannique.",Letter (L),CH-BAR#E2300#1000/716#498*,,,,,19,16,fr,Australia,Beijing,Bulgaria,Canada,China,Czechoslovakia,Ferner Osten,Geneva,Hong Kong,Honolulu,India,Japan,Korea,London,New Delhi,New Zealand,Osten,Panmunjom,Russia,Toronto,United Kingdom,United States of America (USA),Washington DC,,,,,,,,,,,,,,,,,,Swiss Embassy in London,China/Gesundheitsministerium,China/Red Cross,Commonwealth of Nations,Conference on Disarmament,International Committee of the Red Cross,"Security Treaty between Australia, New Zealand and the United States (ANZUS)",Swiss Federal Council,"UK/Foreign, Commonwealth and Development Office",UK/Parliament,UNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Bernath, Erwin (1911–1990)","Dequan, Li ","Franks, Oliver","Gladwyn Jebb, Hubert Miles (1900–1996)","Gutteridge, J. A. C. ","He, Cheng","Kemball, Christopher Gurdon","Menon, Krishna (1897–1974)","Panikkar, Kavalam Madhava","Scott, Robert Heathlie",Zhou Enlai (1898–1976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Torrenté, Henry de (1893–1962)",Relations with the ICRC,Humanitarian aid,,,,,,,,,,
10160,9.3.1955,Les actions prévues par l'Aide suisse en Europe en 1955.,,CH-BAR#E2003A#1970/115#465*,,,,,19,147,fr,Athens,Austria,Berlin,East Berlin,Europe,German Realm,Greece,Guarapuava,Italy,Libya,Montenegro,Rome,Sardinia,Schwaben,Venezia Giulia,Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,FDFA/Directorate of International Organizations,Federal Assembly,Solidar Suisse,Swiss Embassy in Athens,Swiss Federal Council,Swissaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDF/Federal Finance Administration,,"Béglé, Henri (1915–2007)","Escher, Alfred (1906–1980)","Feldscher, Peter Anton (1889–1979)","Hohl, Reinhard (1893–1975)","Schnellmann, Ernst","Stucki, Carl Theodor (1889–1963)","Wagnière, Jean Frédéric (1899–1984)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iklé, Max (1903–1999)","Micheli, Pierre (1905–1989)",Humanitarian aid,Aid to refugees,Disaster aid,Technical cooperation,,,,,,,,
10161,9.1954,Informations sur l'état des relations culturelles de la Suisse avec l'étranger ainsi que sur la prise de position des légations suisses à l'étranger sur ce rapport. Discussion de cette question au sein de la Commission des Affaires étrangères du Conseil national.,Memo (No),CH-BAR#E2001E#1970/1#1712*,,,,,19,125,fr,Basle,Bellinzona,London,Montevideo,Paris,Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Assembly,Federal Department of Home Affairs,Maison suisse à Paris,National Council/Control Committee,National Council/Foreign Policy Committee,Organisation of the Swiss Abroad,Pro Helvetia Foundation,Swiss Federal Council,Swiss National Commission for UNESCO,Swiss National Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vannini, Curt (1911–)","Bourgeois, Pierre (1897–1971)","Hauser, Hermann (1902–1980)","Lepori, Giuseppe (1902–1968)","Oprecht, Hans (1894–1978)","Payot, René (1894–1970)","Portmann, Adolf","Rohr, Max Albert (1890–1980)","Spühler, Willy (1902–1990)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cultural relations,France (Others),UN (Specialized Agencies),Parliament,,,,,,,,
10162,2.12.1952,"Petitpierre lässt Bruggmann den Entwurf eines Presse-Communiqués zukommen, worin das EPD die Pressemeldung der Agentur United Press dementiert. Die UP habe falsche Meldungen über vermeintliche Kontakte zwischen der schweizerischen Armee und der NATO in Umlauf gesetzt.",,CH-BAR#E2001E#1972/33#7013*,,,,,,,fr,United States of America (USA),Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,FMD/General Staff,Mission technique militaire,NATO,Nordatlantikpakt,Swiss Embassy in Washington,United Press,USA/State Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bruggmann, Karl (1889–1967)","Petitpierre, Max (1899–1994)",NATO,Press and media,,,,,,,,,,
10163,28.2.1957,"Aufgaben der Schweizer Regierung im Kriegsfall in innenpolitischer, militärischer und völkerrechtlicher Hinsicht. Der Bundesrat sollte so lange wie möglich seine Tätigkeit ausüben können.",Memo (No) •,CH-BAR#E2800#1967/59#687*,,,,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Swiss Army,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Security policy,Military policy,Questions of international law,,,,,,,,,
10165,8.2.1956,"Erste Landesverteidigungsübung, die nicht nur militärische, sondern auch aussen- und innenpolitische Massnahmen mit einschloss.",Report (R),CH-BAR#E2800#1967/59#648*,,,,,,,de,Austria,Liechtenstein,Schaffhausen (Canton),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Austria/Government,Commissions des pouvoirs extraordinaires des Chambres fédérales,FDFA/State Secretariat/Directorate of Public International Law,FDJP/Office of the Attorney General of Switzerland,Federal Assembly,Federal Department for Foreign Affairs,"Federal Department of Defence, Civil Protection and Sport",Federal Department of Justice and Police,Liechtenstein/Government,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bindschedler, Rudolf (1915–1991)",Military policy,Security policy,,,,,,,,,,
10164,18.6.1952,"Après consultation du DPF, les autorités militaires ont entrepris des démarches auprès des organisations économiques afin d'autoriser en cas de guerre la sortie à l'étranger de dirigeants importants de l'économie, pour qu'ils puissent intervenir en faveur des intérêts de leurs firmes et de l'intérêt économique du pays. Une telle mesure ne recevrait pas l'appui de l'opinion publique.",Letter (L) •,CH-BAR#E2800#1967/59#681*,,,,,19,9,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Department of Defence, Civil Protection and Sport",Economiesuisse,EVD/Kriegswirtschaftsorganisation,Federal Department for Foreign Affairs,"Federal Department of Economic Affairs, Education and Research",Federal Department of Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,"Gugger, Ivo (1888–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Escher, Josef (1885–1954)","Kobelt, Karl (1891–1968)",Security policy,Economic relations,Military policy,,,,,,,,,
10166,23.9.1955,"Knapp fünf Jahre nach der Truppenorganisation von 1951 plädiert das EMD für eine neue Landesverteidigungsdoktrin und begründet dies mit der Entwicklung der Atomwaffen, welche die taktische Kriegsführung beeinflusse.",Proposal (P) •,CH-BAR#E2800#1967/59#649*,,,,,,,fr,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Department of Defence, Civil Protection and Sport",EMD/Kommission für Militärische Landesverteidigung,Swiss Army,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,"Montmollin, Louis de (1893–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaudet, Paul (1904–1977)",Security policy,Question of nuclear weapons,,,,,,,,,,
